va_11.6096	va_11.4186	name	module	confidence	candidates	alt_names
0x00775610	0x00774700	$E157	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775650	0x00774740	$E160	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775690	0x00774780	$E163	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x007756D0	0x007747C0	$E166	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775700	0x007747F0	$E169	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775730	0x00774820	$E172	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775760	0x00774850	$E175	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775790	0x00774880	$E178	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x007757C0	0x007748B0	$E181	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x007757F0	0x007748E0	$E184	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775820	0x00774910	$E187	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775850	0x00774940	$E190	PORTAL/renderalloc/RenderAllocator.obj	verified	1	
0x00775930	0x00774A20	$E140	AC/accobject/ACCWeenieObj.obj	exact	1	
0x00775950	0x00774A40	$E74	AC/accobject/ACCWeenieObj.obj	verified	1	
0x00775980	0x00774A70	$E77	AC/accobject/ACCWeenieObj.obj	verified	1	
0x007759B0	0x00774AA0	$E80	AC/accobject/ACCWeenieObj.obj	verified	1	
0x007759E0	0x00774AD0	$E83	AC/accobject/ACCWeenieObj.obj	verified	1	
0x00775A10	0x00774B00	$E146	AC/accobject/ACCWeenieObj.obj	verified	1	
0x00775BE0	0x00774CD0	$E74	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775C10	0x00774D00	$E77	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775C40	0x00774D30	$E80	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775C70	0x00774D60	$E83	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775CA0	0x00774D90	$E112	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775CD0	0x00774DC0	$E115	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775D00	0x00774DF0	$E118	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775D30	0x00774E20	$E121	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775D60	0x00774E50	$E124	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775D90	0x00774E80	$E127	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775DC0	0x00774EB0	$E130	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775DF0	0x00774EE0	$E133	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775E20	0x00774F10	$E136	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775E50	0x00774F40	$E139	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775E80	0x00774F70	$E142	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775EB0	0x00774FA0	$E145	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775EE0	0x00774FD0	$E148	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775F10	0x00775000	$E151	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775F40	0x00775030	$E154	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775F70	0x00775060	$E157	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775FA0	0x00775090	$E160	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00775FE0	0x007750D0	$E163	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776020	0x00775110	$E166	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776060	0x00775150	$E169	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x007760A0	0x00775190	$E172	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x007760E0	0x007751D0	$E175	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776120	0x00775210	$E178	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776150	0x00775240	$E181	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776180	0x00775270	$E184	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x007761B0	0x007752A0	$E187	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x007761E0	0x007752D0	$E190	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776210	0x00775300	$E193	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776240	0x00775330	$E196	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x00776270	0x00775360	$E199	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x007762A0	0x00775390	$E202	PORTAL/primd3drender/PrimD3DRender.obj	verified	1	
0x007762E0	0x007753D0	$E184	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776310	0x00775400	$E187	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776340	0x00775430	$E190	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776370	0x00775460	$E193	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007763A0	0x00775490	$E196	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007763D0	0x007754C0	$E199	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776400	0x007754F0	$E202	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776430	0x00775520	$E205	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776460	0x00775550	$E208	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776490	0x00775580	$E74	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007764C0	0x007755B0	$E77	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007764F0	0x007755E0	$E80	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776520	0x00775610	$E83	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776550	0x00775640	$E118	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776580	0x00775670	$E121	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007765B0	0x007756A0	$E124	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007765E0	0x007756D0	$E127	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776610	0x00775700	$E130	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776640	0x00775730	$E133	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776670	0x00775760	$E136	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007766A0	0x00775790	$E139	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007766D0	0x007757C0	$E142	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776700	0x007757F0	$E145	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776730	0x00775820	$E148	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776760	0x00775850	$E151	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776790	0x00775880	$E154	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007767C0	0x007758B0	$E157	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007767F0	0x007758E0	$E160	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776820	0x00775910	$E163	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776850	0x00775940	$E166	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776890	0x00775980	$E169	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007768D0	0x007759C0	$E172	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776910	0x00775A00	$E175	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776950	0x00775A40	$E178	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776990	0x00775A80	$E181	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x007769D0	0x00775AC0	$E216	PORTAL/d3dpolyrender/D3DPolyRender.obj	verified	1	
0x00776A50	0x00775B40	$E133	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776A80	0x00775B70	$E136	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776AB0	0x00775BA0	$E139	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776AE0	0x00775BD0	$E142	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776B10	0x00775C00	$E145	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776B40	0x00775C30	$E148	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776B70	0x00775C60	$E151	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776BA0	0x00775C90	$E154	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776BD0	0x00775CC0	$E157	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776C00	0x00775CF0	$E160	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776C30	0x00775D20	$E163	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776C60	0x00775D50	$E166	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776C90	0x00775D80	$E169	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776CC0	0x00775DB0	$E172	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776CF0	0x00775DE0	$E175	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776D20	0x00775E10	$E178	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776D50	0x00775E40	$E181	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776D90	0x00775E80	$E184	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776DD0	0x00775EC0	$E187	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776E10	0x00775F00	$E190	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776E50	0x00775F40	$E193	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776E90	0x00775F80	$E196	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776ED0	0x00775FC0	$E199	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776F00	0x00775FF0	$E202	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776F30	0x00776020	$E205	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776F60	0x00776050	$E208	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776F90	0x00776080	$E211	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776FC0	0x007760B0	$E214	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00776FF0	0x007760E0	$E217	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00777020	0x00776110	$E220	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00777050	0x00776140	$E223	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00777080	0x00776170	$E74	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x007770B0	0x007761A0	$E77	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x007770E0	0x007761D0	$E80	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00777110	0x00776200	$E83	PORTAL/acrenderdev/ACRenderDevice.obj	verified	1	
0x00777150	0x00776240	$E100	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777180	0x00776270	$E103	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007771B0	0x007762A0	$E106	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007771E0	0x007762D0	$E109	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777210	0x00776300	$E112	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777240	0x00776330	$E115	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777270	0x00776360	$E118	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007772A0	0x00776390	$E121	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007772D0	0x007763C0	$E124	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777300	0x007763F0	$E127	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777330	0x00776420	$E130	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777360	0x00776450	$E133	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777390	0x00776480	$E136	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007773C0	0x007764B0	$E139	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007773F0	0x007764E0	$E142	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777420	0x00776510	$E145	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777450	0x00776540	$E148	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777490	0x00776580	$E151	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007774D0	0x007765C0	$E154	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777510	0x00776600	$E157	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777550	0x00776640	$E160	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777590	0x00776680	$E163	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007775D0	0x007766C0	$E166	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777600	0x007766F0	$E169	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777630	0x00776720	$E172	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777660	0x00776750	$E175	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777690	0x00776780	$E178	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007776C0	0x007767B0	$E181	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007776F0	0x007767E0	$E184	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777720	0x00776810	$E187	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x00777750	0x00776840	$E190	PORTAL/acrenderdev/ACRenderDeviceState.obj	verified	1	
0x007777C0	0x007768B0	$E190	PORTAL/acrenderdev/PView.obj	verified	1	
0x007777F0	0x007768E0	$E193	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777820	0x00776910	$E196	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777850	0x00776940	$E199	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777880	0x00776970	$E202	PORTAL/acrenderdev/PView.obj	verified	1	
0x007778B0	0x007769A0	$E205	PORTAL/acrenderdev/PView.obj	verified	1	
0x007778E0	0x007769D0	$E208	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777910	0x00776A00	$E211	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777940	0x00776A30	$E214	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777970	0x00776A60	$E74	PORTAL/acrenderdev/PView.obj	verified	1	
0x007779A0	0x00776A90	$E77	PORTAL/acrenderdev/PView.obj	verified	1	
0x007779D0	0x00776AC0	$E80	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777A00	0x00776AF0	$E83	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777A30	0x00776B20	$E124	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777A60	0x00776B50	$E127	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777A90	0x00776B80	$E130	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777AC0	0x00776BB0	$E133	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777AF0	0x00776BE0	$E136	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777B20	0x00776C10	$E139	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777B50	0x00776C40	$E142	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777B80	0x00776C70	$E145	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777BB0	0x00776CA0	$E148	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777BE0	0x00776CD0	$E151	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777C10	0x00776D00	$E154	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777C40	0x00776D30	$E157	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777C70	0x00776D60	$E160	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777CA0	0x00776D90	$E163	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777CD0	0x00776DC0	$E166	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777D00	0x00776DF0	$E169	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777D30	0x00776E20	$E172	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777D70	0x00776E60	$E175	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777DB0	0x00776EA0	$E178	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777DF0	0x00776EE0	$E181	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777E30	0x00776F20	$E184	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777E70	0x00776F60	$E187	PORTAL/acrenderdev/PView.obj	verified	1	
0x00777EB0	0x00776FA0	$E226	PORTAL/acrenderdev/PView.obj	verified	1	
0x00778410	0x00777500	$E74	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778420	0x00777510	$E77	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778430	0x00777520	$E80	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778440	0x00777530	$E83	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778450	0x00777540	$E86	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778460	0x00777550	$E89	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778470	0x00777560	$E92	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778480	0x00777570	$E95	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778490	0x00777580	$E98	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x007784A0	0x00777590	$E101	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x007784B0	0x007775A0	$E104	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x007784C0	0x007775B0	$E107	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x007784D0	0x007775C0	$E110	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x007784E0	0x007775D0	$E113	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x007784F0	0x007775E0	$E116	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778500	0x007775F0	$E119	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778510	0x00777600	$E122	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778520	0x00777610	$E125	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778530	0x00777620	$E128	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778540	0x00777630	$E131	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778550	0x00777640	$E134	PORTAL/newnet/ConnectionErrors.obj	verified	1	
0x00778570	0x00777660	$E74	PORTAL/newnet/NetInitializer.obj	verified	1	
0x007785D0	0x007776C0	$E76	PORTAL/pstring/PStringDecls.obj	verified	1	
0x00778600	0x007776F0	$E79	PORTAL/pstring/PStringDecls.obj	verified	1	
0x00778630	0x00777720	$E82	PORTAL/pstring/PStringDecls.obj	verified	1	
0x00778660	0x00777750	$E87	PORTAL/pstring/PStringDecls.obj	verified	1	
0x00778690	0x00777780	$E90	PORTAL/pstring/PStringDecls.obj	verified	1	
0x007786C0	0x007777B0	$E93	PORTAL/pstring/PStringDecls.obj	verified	1	
0x00778700	0x007777F0	$E74	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x00778730	0x00777820	$E77	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x00778760	0x00777850	$E80	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x00778790	0x00777880	$E83	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x007787C0	0x007778B0	$E86	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x007787F0	0x007778E0	$E89	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x00778820	0x00777910	$E92	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x00778850	0x00777940	$E95	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x00778880	0x00777970	$E98	ENGINE/engine_shared_geometry/Waveform.obj	verified	1	
0x007788E0	0x007779D0	$E98	ENGINE/engine_shared_geometry/BBox.obj	verified	1	
0x00778910	0x00777A00	$E101	ENGINE/engine_shared_geometry/BBox.obj	verified	1	
0x00778940	0x00777A30	$E104	ENGINE/engine_shared_geometry/BBox.obj	verified	1	
0x00778970	0x00777A60	$E107	ENGINE/engine_shared_geometry/BBox.obj	verified	1	
0x007789A0	0x00777A90	$E110	ENGINE/engine_shared_geometry/BBox.obj	verified	1	
0x007789D0	0x00777AC0	$E113	ENGINE/engine_shared_geometry/BBox.obj	verified	1	
0x00778A00	0x00777AF0	$E116	ENGINE/engine_shared_geometry/BBox.obj	verified	1	
0x00779B50	0x00778C40	$E74	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779B80	0x00778C70	$E77	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779BB0	0x00778CA0	$E80	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779BE0	0x00778CD0	$E83	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779C10	0x00778D00	$E86	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779C40	0x00778D30	$E89	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779C70	0x00778D60	$E92	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779CA0	0x00778D90	$E95	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779CD0	0x00778DC0	$E98	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779D00	0x00778DF0	$E101	AC/acchannel/ChannelSystem.obj	verified	1	
0x00779E00	0x00778EF0	$E1285	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779E30	0x00778F20	$E1288	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779E60	0x00778F50	$E1291	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779E90	0x00778F80	$E1294	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779EC0	0x00778FB0	$E1297	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779EF0	0x00778FE0	$E1300	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779F20	0x00779010	$E1303	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779F50	0x00779040	$E1306	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779F80	0x00779070	$E1309	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779FB0	0x007790A0	$E1312	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x00779FE0	0x007790D0	$E1315	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A010	0x00779100	$E1318	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A040	0x00779130	$E1321	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A070	0x00779160	$E1324	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A0A0	0x00779190	$E1327	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A0D0	0x007791C0	$E1330	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A100	0x007791F0	$E1333	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A140	0x00779230	$E1336	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A180	0x00779270	$E1339	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A1C0	0x007792B0	$E1342	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A200	0x007792F0	$E1345	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A240	0x00779330	$E1348	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A280	0x00779370	$E1351	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A2B0	0x007793A0	$E1354	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A2E0	0x007793D0	$E1357	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A310	0x00779400	$E1360	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A340	0x00779430	$E1363	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A370	0x00779460	$E1366	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A3A0	0x00779490	$E1369	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A3D0	0x007794C0	$E1372	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A400	0x007794F0	$E1375	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A430	0x00779520	$E74	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A460	0x00779550	$E77	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A490	0x00779580	$E80	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A4C0	0x007795B0	$E83	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A4F0	0x007795E0	$E86	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A520	0x00779610	$E89	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A550	0x00779640	$E92	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A580	0x00779670	$E95	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A5B0	0x007796A0	$E98	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A5E0	0x007796D0	$E101	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A610	0x00779700	$E104	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A640	0x00779730	$E107	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A670	0x00779760	$E110	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A6A0	0x00779790	$E113	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A6D0	0x007797C0	$E116	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A700	0x007797F0	$E119	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A730	0x00779820	$E122	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A760	0x00779850	$E125	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
0x0077A790	0x00779880	$E128	ENGINE/engine_client_geometry/VertexArray.obj	verified	1	
